initializing
creating batch with size 10000

parameters :
init networks try count : 5
epoch count :             10
learning rate_decay : 0.500000
init done

search initial network

creating new net with id 0
training network
training done = 0.000000 dif_error = 0.000879 0.000000 0.024603    nn_error = 0.783970 0.032328 1.407285
training done = 1.000000 dif_error = 0.000847 0.000000 0.024605    nn_error = 0.422446 0.007490 1.134788
training done = 2.000000 dif_error = 0.000880 0.000000 0.024604    nn_error = 0.264934 0.007121 0.688721
training done = 3.000000 dif_error = 0.000893 0.000000 0.024603    nn_error = 0.223359 0.004446 0.663586
training done = 4.000000 dif_error = 0.000956 0.000000 0.024605    nn_error = 0.230562 0.005082 0.653181
training done = 5.000000 dif_error = 0.000889 0.000000 0.024605    nn_error = 0.196613 0.004427 0.574407
training done = 6.000000 dif_error = 0.000853 0.000000 0.024603    nn_error = 0.242717 0.001556 0.678131
training done = 7.000000 dif_error = 0.000898 0.000000 0.024605    nn_error = 0.211592 0.003291 0.568142
training done = 8.000000 dif_error = 0.000872 0.000000 0.024605    nn_error = 0.208675 0.002505 0.616453
training done = 9.000000 dif_error = 0.000910 0.000000 0.024604    nn_error = 0.226085 0.002945 0.633780
training done = 10.000000 dif_error = 0.000897 0.000000 0.024605    nn_error = 0.204356 0.001680 0.566436
training done = 11.000000 dif_error = 0.000887 0.000000 0.024605    nn_error = 0.231596 0.001710 0.655633
training done = 12.000000 dif_error = 0.000883 0.000000 0.024604    nn_error = 0.199947 0.001203 0.631411
training done = 13.000000 dif_error = 0.000872 0.000000 0.024605    nn_error = 0.218387 0.001577 0.676559
training done = 14.000000 dif_error = 0.000900 0.000000 0.024603    nn_error = 0.209546 0.001384 0.606020
training done = 15.000000 dif_error = 0.000930 0.000000 0.024605    nn_error = 0.245155 0.002768 0.651695
training done = 16.000000 dif_error = 0.000879 0.000000 0.024605    nn_error = 0.222792 0.001488 0.680385
training done = 17.000000 dif_error = 0.000871 0.000000 0.024605    nn_error = 0.257861 0.002040 0.749748
training done = 18.000000 dif_error = 0.000911 0.000000 0.024603    nn_error = 0.231803 0.002837 0.671746
training done = 19.000000 dif_error = 0.000871 0.000000 0.024605    nn_error = 0.222540 0.001738 0.658974
training done = 20.000000 dif_error = 0.000882 0.000000 0.024603    nn_error = 0.201324 0.002483 0.640152
training done = 21.000000 dif_error = 0.000862 0.000000 0.024603    nn_error = 0.227093 0.000490 0.658092
training done = 22.000000 dif_error = 0.000918 0.000000 0.024603    nn_error = 0.260956 0.003716 0.727211
training done = 23.000000 dif_error = 0.000871 0.000000 0.024605    nn_error = 0.233543 0.002023 0.683699
training done = 24.000000 dif_error = 0.000861 0.000000 0.024603    nn_error = 0.237637 0.003375 0.690657
training done = 25.000000 dif_error = 0.000881 0.000000 0.024603    nn_error = 0.193130 0.000957 0.667329
training done = 26.000000 dif_error = 0.000907 0.000000 0.024603    nn_error = 0.213189 0.002362 0.645741
training done = 27.000000 dif_error = 0.000905 0.000000 0.024605    nn_error = 0.241975 0.000919 0.714464
training done = 28.000000 dif_error = 0.000879 0.000000 0.024605    nn_error = 0.207458 0.000733 0.669845
training done = 29.000000 dif_error = 0.000891 0.000000 0.024603    nn_error = 0.254136 0.001660 0.730808
training done = 30.000000 dif_error = 0.000891 0.000000 0.024604    nn_error = 0.258409 0.001565 0.744137
training done = 31.000000 dif_error = 0.000906 0.000000 0.024603    nn_error = 0.206836 0.000827 0.689815
training done = 32.000000 dif_error = 0.000908 0.000000 0.024605    nn_error = 0.235393 0.000889 0.733497
