initializing
creating batch with size 10000

parameters :
init networks try count : 5
epoch count :             10
learning rate_decay : 0.500000
init done

search initial network

creating new net with id 0
training network
training done = 0.000000 dif_error = 0.000876 0.000000 0.024605    nn_error = 0.783267 0.036187 1.410315
training done = 1.000000 dif_error = 0.000858 0.000000 0.024603    nn_error = 0.182199 0.005588 0.605619
training done = 2.000000 dif_error = 0.000930 0.000000 0.024605    nn_error = 0.139384 0.002280 0.470446
training done = 3.000000 dif_error = 0.000913 0.000000 0.024604    nn_error = 0.127319 0.002071 0.385485
training done = 4.000000 dif_error = 0.000866 0.000000 0.024605    nn_error = 0.119337 0.001538 0.348372
training done = 5.000000 dif_error = 0.000951 0.000000 0.024605    nn_error = 0.139807 0.001241 0.473000
training done = 6.000000 dif_error = 0.000878 0.000000 0.024604    nn_error = 0.130421 0.001309 0.445922
training done = 7.000000 dif_error = 0.000889 0.000000 0.024603    nn_error = 0.128562 0.001386 0.378165
training done = 8.000000 dif_error = 0.000899 0.000000 0.024605    nn_error = 0.128327 0.001027 0.438858
training done = 9.000000 dif_error = 0.000934 0.000000 0.024603    nn_error = 0.146984 0.000677 0.491220
training done = 10.000000 dif_error = 0.000876 0.000000 0.024604    nn_error = 0.119605 0.001111 0.380897
training done = 11.000000 dif_error = 0.000877 0.000000 0.024603    nn_error = 0.128310 0.001850 0.387313
training done = 12.000000 dif_error = 0.000925 0.000000 0.024603    nn_error = 0.139694 0.001403 0.556773
training done = 13.000000 dif_error = 0.000897 0.000000 0.024603    nn_error = 0.128554 0.002274 0.458258
training done = 14.000000 dif_error = 0.000932 0.000000 0.024605    nn_error = 0.157492 0.001328 0.585995
training done = 15.000000 dif_error = 0.000902 0.000000 0.024605    nn_error = 0.128475 0.000912 0.398123
training done = 16.000000 dif_error = 0.000884 0.000000 0.024605    nn_error = 0.136447 0.000973 0.441423
training done = 17.000000 dif_error = 0.000893 0.000000 0.024604    nn_error = 0.137668 0.001850 0.412421
training done = 18.000000 dif_error = 0.000897 0.000000 0.024603    nn_error = 0.131763 0.001557 0.452735
training done = 19.000000 dif_error = 0.000871 0.000000 0.024603    nn_error = 0.134954 0.000897 0.472848
training done = 20.000000 dif_error = 0.000870 0.000000 0.024605    nn_error = 0.125851 0.000689 0.387899
training done = 21.000000 dif_error = 0.000938 0.000000 0.024604    nn_error = 0.168870 0.000890 0.594312
training done = 22.000000 dif_error = 0.000893 0.000000 0.024605    nn_error = 0.136732 0.000397 0.439806
training done = 23.000000 dif_error = 0.000891 0.000000 0.024604    nn_error = 0.142232 0.000270 0.481495
training done = 24.000000 dif_error = 0.000911 0.000000 0.024605    nn_error = 0.124344 0.000259 0.392837
training done = 25.000000 dif_error = 0.000898 0.000000 0.024605    nn_error = 0.130983 0.000589 0.408614
training done = 26.000000 dif_error = 0.000910 0.000000 0.024604    nn_error = 0.136624 0.000770 0.417468
training done = 27.000000 dif_error = 0.000888 0.000000 0.024605    nn_error = 0.123986 0.001608 0.367341
training done = 28.000000 dif_error = 0.000886 0.000000 0.024605    nn_error = 0.140155 0.000226 0.465399
training done = 29.000000 dif_error = 0.000883 0.000000 0.024605    nn_error = 0.128731 0.000517 0.440948
training done = 30.000000 dif_error = 0.000905 0.000000 0.024603    nn_error = 0.125566 0.000723 0.351272
training done = 31.000000 dif_error = 0.000860 0.000000 0.024605    nn_error = 0.133940 0.000813 0.458390
training done = 32.000000 dif_error = 0.000965 0.000000 0.024605    nn_error = 0.166766 0.001302 0.478971
