initializing
creating batch with size 10000

parameters :
init networks try count : 5
epoch count :             10
learning rate_decay : 0.500000
init done

search initial network

creating new net with id 0
training network
training done = 0.000000 dif_error = 0.000376 0.000000 0.025785    nn_error = 0.763189 0.005394 1.394994
training done = 1.000000 dif_error = 0.000384 0.000000 0.025785    nn_error = 0.546329 0.002143 1.408667
training done = 2.000000 dif_error = 0.000387 0.000000 0.025785    nn_error = 0.372573 0.003994 1.120116
training done = 3.000000 dif_error = 0.000397 0.000000 0.025785    nn_error = 0.208970 0.003543 0.644790
training done = 4.000000 dif_error = 0.000368 0.000000 0.025785    nn_error = 0.169600 0.003716 0.572395
training done = 5.000000 dif_error = 0.000373 0.000000 0.025785    nn_error = 0.198807 0.006031 0.529328
training done = 6.000000 dif_error = 0.000388 0.000000 0.025785    nn_error = 0.193233 0.002900 0.537746
training done = 7.000000 dif_error = 0.000396 0.000000 0.025785    nn_error = 0.146660 0.001287 0.500709
training done = 8.000000 dif_error = 0.000411 0.000000 0.025785    nn_error = 0.204108 0.003233 0.631474
training done = 9.000000 dif_error = 0.000387 0.000000 0.025785    nn_error = 0.156504 0.000256 0.471650
training done = 10.000000 dif_error = 0.000368 0.000000 0.025785    nn_error = 0.151864 0.002135 0.528646
training done = 11.000000 dif_error = 0.000386 0.000000 0.025785    nn_error = 0.165866 0.001382 0.532048
training done = 12.000000 dif_error = 0.000383 0.000000 0.025785    nn_error = 0.171795 0.000867 0.480796
training done = 13.000000 dif_error = 0.000380 0.000000 0.025785    nn_error = 0.156112 0.001458 0.465175
training done = 14.000000 dif_error = 0.000365 0.000000 0.025785    nn_error = 0.135249 0.001207 0.418456
training done = 15.000000 dif_error = 0.000375 0.000000 0.025785    nn_error = 0.134357 0.001173 0.402834
training done = 16.000000 dif_error = 0.000376 0.000000 0.025785    nn_error = 0.153629 0.001623 0.448923
training done = 17.000000 dif_error = 0.000392 0.000000 0.025785    nn_error = 0.148354 0.000676 0.481874
training done = 18.000000 dif_error = 0.000396 0.000000 0.025785    nn_error = 0.168942 0.000555 0.490133
training done = 19.000000 dif_error = 0.000382 0.000000 0.025785    nn_error = 0.146401 0.001960 0.455386
training done = 20.000000 dif_error = 0.000378 0.000000 0.025785    nn_error = 0.143936 0.001830 0.487363
training done = 21.000000 dif_error = 0.000369 0.000000 0.025785    nn_error = 0.159304 0.002132 0.489995
training done = 22.000000 dif_error = 0.000369 0.000000 0.025785    nn_error = 0.139044 0.001057 0.459149
training done = 23.000000 dif_error = 0.000358 0.000000 0.025785    nn_error = 0.169800 0.001092 0.503476
training done = 24.000000 dif_error = 0.000383 0.000000 0.025785    nn_error = 0.148420 0.001100 0.465749
training done = 25.000000 dif_error = 0.000390 0.000000 0.025785    nn_error = 0.137644 0.001408 0.453436
training done = 26.000000 dif_error = 0.000382 0.000000 0.025784    nn_error = 0.157693 0.001965 0.447014
training done = 27.000000 dif_error = 0.000373 0.000000 0.025785    nn_error = 0.132172 0.000889 0.405442
training done = 28.000000 dif_error = 0.000379 0.000000 0.025785    nn_error = 0.131568 0.001370 0.393464
training done = 29.000000 dif_error = 0.000375 0.000000 0.025785    nn_error = 0.147854 0.001810 0.443337
training done = 30.000000 dif_error = 0.000363 0.000000 0.025785    nn_error = 0.148644 0.001090 0.440449
training done = 31.000000 dif_error = 0.000356 0.000000 0.025785    nn_error = 0.181508 0.001077 0.518974
training done = 32.000000 dif_error = 0.000414 0.000000 0.025785    nn_error = 0.147967 0.001085 0.466007
