initializing
creating batch with size 10000

parameters :
init networks try count : 5
epoch count :             10
learning rate_decay : 0.500000
init done

search initial network

creating new net with id 0
training network
training done = 0.000000 dif_error = 0.000622 0.000000 0.026758    nn_error = 0.747791 0.007526 1.395711
training done = 1.000000 dif_error = 0.000655 0.000000 0.026758    nn_error = 0.177205 0.002522 0.593502
training done = 2.000000 dif_error = 0.000644 0.000000 0.026758    nn_error = 0.126558 0.002396 0.432001
training done = 3.000000 dif_error = 0.000616 0.000000 0.026760    nn_error = 0.146771 0.001924 0.508313
training done = 4.000000 dif_error = 0.000655 0.000000 0.026760    nn_error = 0.108943 0.002338 0.370727
training done = 5.000000 dif_error = 0.000636 0.000000 0.026758    nn_error = 0.129207 0.002393 0.462222
training done = 6.000000 dif_error = 0.000622 0.000000 0.026758    nn_error = 0.149304 0.001586 0.491647
training done = 7.000000 dif_error = 0.000644 0.000000 0.026758    nn_error = 0.141477 0.001385 0.479371
training done = 8.000000 dif_error = 0.000627 0.000000 0.026758    nn_error = 0.105907 0.001661 0.377327
training done = 9.000000 dif_error = 0.000618 0.000000 0.026758    nn_error = 0.115847 0.000989 0.421992
training done = 10.000000 dif_error = 0.000637 0.000000 0.026760    nn_error = 0.136929 0.003195 0.426937
training done = 11.000000 dif_error = 0.000650 0.000000 0.026758    nn_error = 0.124862 0.001803 0.464584
training done = 12.000000 dif_error = 0.000609 0.000000 0.026760    nn_error = 0.114867 0.001039 0.451445
training done = 13.000000 dif_error = 0.000639 0.000000 0.026760    nn_error = 0.111176 0.002327 0.377790
training done = 14.000000 dif_error = 0.000603 0.000000 0.026758    nn_error = 0.117515 0.001272 0.451314
training done = 15.000000 dif_error = 0.000617 0.000000 0.026758    nn_error = 0.107186 0.001276 0.368001
training done = 16.000000 dif_error = 0.000625 0.000000 0.026758    nn_error = 0.106382 0.001393 0.407442
training done = 17.000000 dif_error = 0.000641 0.000000 0.026760    nn_error = 0.124911 0.000837 0.467537
training done = 18.000000 dif_error = 0.000659 0.000000 0.026758    nn_error = 0.106714 0.001611 0.472156
training done = 19.000000 dif_error = 0.000630 0.000000 0.026760    nn_error = 0.109148 0.001974 0.458338
training done = 20.000000 dif_error = 0.000624 0.000000 0.026758    nn_error = 0.097111 0.000291 0.361948
training done = 21.000000 dif_error = 0.000616 0.000000 0.026760    nn_error = 0.098496 0.001610 0.368681
training done = 22.000000 dif_error = 0.000620 0.000000 0.026758    nn_error = 0.123976 0.000983 0.485616
training done = 23.000000 dif_error = 0.000666 0.000000 0.026758    nn_error = 0.107491 0.001047 0.368229
training done = 24.000000 dif_error = 0.000626 0.000000 0.026760    nn_error = 0.118025 0.001280 0.428325
training done = 25.000000 dif_error = 0.000601 0.000000 0.026758    nn_error = 0.109804 0.000637 0.371451
training done = 26.000000 dif_error = 0.000657 0.000000 0.026760    nn_error = 0.106446 0.000801 0.436185
training done = 27.000000 dif_error = 0.000622 0.000000 0.026760    nn_error = 0.117705 0.001003 0.374817
training done = 28.000000 dif_error = 0.000629 0.000000 0.026760    nn_error = 0.097960 0.000892 0.323004
training done = 29.000000 dif_error = 0.000634 0.000000 0.026758    nn_error = 0.097109 0.001945 0.401368
training done = 30.000000 dif_error = 0.000622 0.000000 0.026758    nn_error = 0.119656 0.002652 0.392976
training done = 31.000000 dif_error = 0.000643 0.000000 0.026760    nn_error = 0.092214 0.000781 0.334298
training done = 32.000000 dif_error = 0.000614 0.000000 0.026758    nn_error = 0.110759 0.001230 0.386278
